PlotID,Position,SiteNum,RowNum,ColNum,PlotName,SiteName,CropTrt,CropName,SamplingWeek,Month,Day,Year,Height_cm,Height_mm,CHL,SPAD,TotCH_ugcm2
209,655,6,5,5,AG_SHVB-5,AG,SHVB,SH,4,6,1,2020,45,450,42.8,32.3,27.5
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,4,6,1,2020,24,240,44.1,33.6,29.1
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,4,6,1,2020,37,370,48.9,38.3,35.5
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,4,6,1,2020,29,290,42.1,31.6,26.6
210,656,6,5,6,AG_SS-5,AG,SS,SS,4,6,1,2020,45,450,29.8,19.4,12.6
210,656,6,5,6,AG_SS-5,AG,SS,SS,4,6,1,2020,81,810,41.3,30.8,25.6
210,656,6,5,6,AG_SS-5,AG,SS,SS,4,6,1,2020,65,650,31.9,21.5,14.8
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,4,6,1,2020,22,220,47.9,37.3,34.1
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,4,6,1,2020,53,530,45.9,35.3,31.4
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,4,6,1,2020,43,430,49.2,38.6,35.9
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,4,6,1,2020,30,300,32.6,22.2,15.5
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,4,6,1,2020,51,510,37.5,27,21
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,4,6,1,2020,43,430,36.9,26.4,20.3
212,662,6,6,2,AG_VB-6,AG,VB,VB,4,6,1,2020,18,180,40.2,29.7,24.2
212,662,6,6,2,AG_VB-6,AG,VB,VB,4,6,1,2020,37,370,49.9,39.3,36.8
212,662,6,6,2,AG_VB-6,AG,VB,VB,4,6,1,2020,25,250,39.2,28.7,23
213,663,6,6,3,AG_SS-6,AG,SS,SS,4,6,1,2020,35,350,44.6,34.1,29.8
213,663,6,6,3,AG_SS-6,AG,SS,SS,4,6,1,2020,71,710,33.9,23.5,16.9
213,663,6,6,3,AG_SS-6,AG,SS,SS,4,6,1,2020,54,540,37.1,26.6,20.6
214,664,6,6,4,AG_SH-6,AG,SH,SH,4,6,1,2020,27,270,44.3,33.8,29.4
214,664,6,6,4,AG_SH-6,AG,SH,SH,4,6,1,2020,60,600,35.2,24.7,18.4
214,664,6,6,4,AG_SH-6,AG,SH,SH,4,6,1,2020,43,430,41.2,30.7,25.5
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,4,6,1,2020,42,420,39.2,28.7,23
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,4,6,1,2020,92,920,39,28.5,22.8
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,4,6,1,2020,64,640,39.7,29.2,23.6
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,4,6,1,2020,20,200,48.7,38.1,35.2
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,4,6,1,2020,35,350,47.5,36.9,33.6
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,4,6,1,2020,26,260,47,36.4,32.9
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,4,6,1,2020,28,280,43.4,32.9,28.2
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,4,6,1,2020,59,590,45.3,34.7,30.7
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,4,6,1,2020,46,460,41.5,31,25.8
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,4,6,1,2020,18,180,44.2,33.7,29.2
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,4,6,1,2020,33,330,45.9,35.3,31.4
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,4,6,1,2020,25,250,47,36.4,32.9
181,611,6,1,1,AG_SS-1,AG,SS,SS,6,6,15,2020,75,750,31.8,21.4,14.7
181,611,6,1,1,AG_SS-1,AG,SS,SS,6,6,15,2020,146,1460,40,29.5,24
181,611,6,1,1,AG_SS-1,AG,SS,SS,6,6,15,2020,136,1360,38.5,28,22.2
182,612,6,1,2,AG_SH-1,AG,SH,SH,6,6,15,2020,57,570,42.5,32,27.1
182,612,6,1,2,AG_SH-1,AG,SH,SH,6,6,15,2020,130,1300,44.9,34.4,30.1
182,612,6,1,2,AG_SH-1,AG,SH,SH,6,6,15,2020,98,980,43.8,33.3,28.7
183,613,6,1,3,AG_SSVB-1,AG,SSVB,SS,6,6,15,2020,57,570,31.8,21.4,14.7
183,613,6,1,3,AG_SSVB-1,AG,SSVB,SS,6,6,15,2020,153,1530,36.5,26,19.9
183,613,6,1,3,AG_SSVB-1,AG,SSVB,SS,6,6,15,2020,103,1030,36,25.5,19.3
183,613,6,1,3,AG_SSVB-1,AG,SSVB,VB,6,6,15,2020,44,440,31.8,21.4,14.7
183,613,6,1,3,AG_SSVB-1,AG,SSVB,VB,6,6,15,2020,97,970,31.4,21,14.2
183,613,6,1,3,AG_SSVB-1,AG,SSVB,VB,6,6,15,2020,77,770,32.3,21.9,15.2
184,614,6,1,4,AG_SHVB-1,AG,SHVB,SH,6,6,15,2020,70,700,50.7,40.1,37.9
184,614,6,1,4,AG_SHVB-1,AG,SHVB,SH,6,6,15,2020,123,1230,49.5,38.9,36.3
184,614,6,1,4,AG_SHVB-1,AG,SHVB,SH,6,6,15,2020,101,1010,38.5,28,22.2
184,614,6,1,4,AG_SHVB-1,AG,SHVB,VB,6,6,15,2020,52,520,41.8,31.3,26.2
184,614,6,1,4,AG_SHVB-1,AG,SHVB,VB,6,6,15,2020,93,930,46.3,35.7,32
184,614,6,1,4,AG_SHVB-1,AG,SHVB,VB,6,6,15,2020,80,800,39.1,28.6,22.9
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SH,6,6,15,2020,76,760,48.9,38.3,35.5
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SH,6,6,15,2020,46,460,40.1,29.6,24.1
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SH,6,6,15,2020,105,1050,44.4,33.9,29.5
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SS,6,6,15,2020,83,830,41.4,30.9,25.7
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SS,6,6,15,2020,170,1700,35.6,25.1,18.8
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SS,6,6,15,2020,130,1300,39,28.5,22.8
186,616,6,1,6,AG_VB-1,AG,VB,VB,6,6,15,2020,34,340,44.9,34.4,30.1
186,616,6,1,6,AG_VB-1,AG,VB,VB,6,6,15,2020,64,640,42.9,32.4,27.6
186,616,6,1,6,AG_VB-1,AG,VB,VB,6,6,15,2020,53,530,33.9,23.5,16.9
187,621,6,2,1,AG_SH-2,AG,SH,SH,6,6,15,2020,40,400,38.5,28,22.2
187,621,6,2,1,AG_SH-2,AG,SH,SH,6,6,15,2020,112,1120,36.4,25.9,19.8
187,621,6,2,1,AG_SH-2,AG,SH,SH,6,6,15,2020,92,920,32.5,22.1,15.4
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SH,6,6,15,2020,46,460,29.8,19.4,12.6
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SH,6,6,15,2020,97,970,36,25.5,19.3
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SH,6,6,15,2020,75,750,35.1,24.6,18.3
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SS,6,6,15,2020,82,820,31.5,21.1,14.3
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SS,6,6,15,2020,140,1400,31.3,20.9,14.1
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SS,6,6,15,2020,110,1100,33.1,22.7,16.1
189,623,6,2,3,AG_SHVB-2,AG,SHVB,SH,6,6,15,2020,56,560,22.7,12.4,5.7
189,623,6,2,3,AG_SHVB-2,AG,SHVB,SH,6,6,15,2020,101,1010,41.3,30.8,25.6
189,623,6,2,3,AG_SHVB-2,AG,SHVB,SH,6,6,15,2020,67,670,43.2,32.7,28
189,623,6,2,3,AG_SHVB-2,AG,SHVB,VB,6,6,15,2020,22,220,51.1,40.5,38.5
189,623,6,2,3,AG_SHVB-2,AG,SHVB,VB,6,6,15,2020,61,610,39.2,28.7,23
189,623,6,2,3,AG_SHVB-2,AG,SHVB,VB,6,6,15,2020,47,470,47.5,36.9,33.6
190,624,6,2,4,AG_SS-2,AG,SS,SS,6,6,15,2020,85,850,29.9,19.5,12.7
190,624,6,2,4,AG_SS-2,AG,SS,SS,6,6,15,2020,144,1440,28.3,17.9,11
190,624,6,2,4,AG_SS-2,AG,SS,SS,6,6,15,2020,115,1150,27.8,17.4,10.5
191,625,6,2,5,AG_VB-2,AG,VB,VB,6,6,15,2020,40,400,43.8,33.3,28.7
191,625,6,2,5,AG_VB-2,AG,VB,VB,6,6,15,2020,51,510,45,34.5,30.3
191,625,6,2,5,AG_VB-2,AG,VB,VB,6,6,15,2020,46,460,35.6,25.1,18.8
192,626,6,2,6,AG_SSVB-2,AG,SSVB,SS,6,6,15,2020,76,760,32,21.6,14.9
192,626,6,2,6,AG_SSVB-2,AG,SSVB,SS,6,6,15,2020,131,1310,42.1,31.6,26.6
192,626,6,2,6,AG_SSVB-2,AG,SSVB,SS,6,6,15,2020,104,1040,34.8,24.4,17.9
192,626,6,2,6,AG_SSVB-2,AG,SSVB,VB,6,6,15,2020,52,520,29,18.6,11.7
192,626,6,2,6,AG_SSVB-2,AG,SSVB,VB,6,6,15,2020,69,690,39.3,28.8,23.2
192,626,6,2,6,AG_SSVB-2,AG,SSVB,VB,6,6,15,2020,57,570,34.6,24.2,17.7
193,631,6,3,1,AG_SHVB-3,AG,SHVB,SH,6,6,15,2020,41,410,28.4,18,11.1
193,631,6,3,1,AG_SHVB-3,AG,SHVB,SH,6,6,15,2020,98,980,30.9,20.5,13.7
193,631,6,3,1,AG_SHVB-3,AG,SHVB,SH,6,6,15,2020,60,600,42.9,32.4,27.6
193,631,6,3,1,AG_SHVB-3,AG,SHVB,VB,6,6,15,2020,69,690,42.1,31.6,26.6
193,631,6,3,1,AG_SHVB-3,AG,SHVB,VB,6,6,15,2020,34,340,39.2,28.7,23
193,631,6,3,1,AG_SHVB-3,AG,SHVB,VB,6,6,15,2020,55,550,53.6,43,42.1
194,632,6,3,2,AG_SS-3,AG,SS,SS,6,6,15,2020,58,580,33.3,22.9,16.3
194,632,6,3,2,AG_SS-3,AG,SS,SS,6,6,15,2020,105,1050,20.7,10.4,3.9
194,632,6,3,2,AG_SS-3,AG,SS,SS,6,6,15,2020,93,930,29.9,19.5,12.7
195,633,6,3,3,AG_VB-3,AG,VB,VB,6,6,15,2020,23,230,39.9,29.4,23.9
195,633,6,3,3,AG_VB-3,AG,VB,VB,6,6,15,2020,46,460,41.8,31.3,26.2
195,633,6,3,3,AG_VB-3,AG,VB,VB,6,6,15,2020,39,390,45.2,34.6,30.5
196,634,6,3,4,AG_SSVB-3,AG,SSVB,SS,6,6,15,2020,98,980,32.3,21.9,15.2
196,634,6,3,4,AG_SSVB-3,AG,SSVB,SS,6,6,15,2020,137,1370,38.6,28.1,22.3
196,634,6,3,4,AG_SSVB-3,AG,SSVB,SS,6,6,15,2020,122,1220,32.5,22.1,15.4
196,634,6,3,4,AG_SSVB-3,AG,SSVB,VB,6,6,15,2020,29,290,44.7,34.2,29.9
196,634,6,3,4,AG_SSVB-3,AG,SSVB,VB,6,6,15,2020,97,970,45.2,34.6,30.5
196,634,6,3,4,AG_SSVB-3,AG,SSVB,VB,6,6,15,2020,52,520,30,19.6,12.8
197,635,6,3,5,AG_SH-3,AG,SH,SH,6,6,15,2020,55,550,36.5,26,19.9
197,635,6,3,5,AG_SH-3,AG,SH,SH,6,6,15,2020,107,1070,30.8,20.4,13.6
197,635,6,3,5,AG_SH-3,AG,SH,SH,6,6,15,2020,77,770,33.6,23.2,16.6
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SH,6,6,15,2020,66,660,33.2,22.8,16.2
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SH,6,6,15,2020,107,1070,36.3,25.8,19.6
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SH,6,6,15,2020,89,890,36.8,26.3,20.2
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SS,6,6,15,2020,83,830,30,19.6,12.8
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SS,6,6,15,2020,121,1210,30.2,19.8,13
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SS,6,6,15,2020,103,1030,34.4,24,17.5
199,641,6,4,1,AG_SSVB-4,AG,SSVB,SS,6,6,15,2020,44,440,36.2,25.7,19.5
199,641,6,4,1,AG_SSVB-4,AG,SSVB,SS,6,6,15,2020,95,950,44,33.5,29
199,641,6,4,1,AG_SSVB-4,AG,SSVB,SS,6,6,15,2020,88,880,41.4,30.9,25.7
199,641,6,4,1,AG_SSVB-4,AG,SSVB,VB,6,6,15,2020,15,150,53,42.4,41.2
199,641,6,4,1,AG_SSVB-4,AG,SSVB,VB,6,6,15,2020,39,390,50.3,39.7,37.4
199,641,6,4,1,AG_SSVB-4,AG,SSVB,VB,6,6,15,2020,33,330,49.6,39,36.4
200,642,6,4,2,AG_SHVB-4,AG,SHVB,SH,6,6,15,2020,28,280,52.1,41.5,39.9
200,642,6,4,2,AG_SHVB-4,AG,SHVB,SH,6,6,15,2020,108,1080,54.2,43.6,42.9
200,642,6,4,2,AG_SHVB-4,AG,SHVB,SH,6,6,15,2020,73,730,52.6,42,40.6
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,6,6,15,2020,25,250,46.7,36.1,32.5
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,6,6,15,2020,62,620,42,31.5,26.5
